month,partner_id,partner_name,product_id,product_name,product_type,province,total_policies,active_policies,lapsed_policies,cancelled_policies,total_cover_amount,average_cover_amount,total_monthly_premium,average_monthly_premium,active_policy_pct,lapsed_policy_pct,cancelled_policy_pct
2026-04-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Eastern Cape,1,1,0,0,59500.0,59500.0,327.25,327.25,100.0,0.0,0.0
2026-04-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Free State,2,2,0,0,101000.0,50500.0,555.5,277.75,100.0,0.0,0.0
2026-04-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Gauteng,8,8,0,0,484000.0,60500.0,2662.0,332.75,100.0,0.0,0.0
2026-04-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,KwaZulu-Natal,3,3,0,0,225900.0,75300.0,1242.45,414.15,100.0,0.0,0.0
2026-04-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Limpopo,1,1,0,0,84300.0,84300.0,463.65,463.65,100.0,0.0,0.0
2026-04-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Mpumalanga,1,1,0,0,89200.0,89200.0,490.6,490.6,100.0,0.0,0.0
2026-04-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,North West,2,2,0,0,142800.0,71400.0,785.4,392.7,100.0,0.0,0.0
2026-04-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Western Cape,5,5,0,0,291500.0,58300.0,1603.25,320.65,100.0,0.0,0.0
2026-04-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Eastern Cape,1,1,0,0,80700.0,80700.0,532.62,532.62,100.0,0.0,0.0
2026-04-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Free State,2,2,0,0,335900.0,167950.0,2216.94,1108.47,100.0,0.0,0.0
2026-04-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Gauteng,5,5,0,0,751700.0,150340.0,4961.22,992.24,100.0,0.0,0.0
2026-04-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,KwaZulu-Natal,3,3,0,0,458200.0,152733.33,3024.12,1008.04,100.0,0.0,0.0
2026-04-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Limpopo,5,5,0,0,566000.0,113200.0,3735.6,747.12,100.0,0.0,0.0
2026-04-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Mpumalanga,1,1,0,0,146800.0,146800.0,968.88,968.88,100.0,0.0,0.0
2026-04-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,North West,2,2,0,0,221100.0,110550.0,1459.26,729.63,100.0,0.0,0.0
2026-04-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Western Cape,6,6,0,0,716700.0,119450.0,4730.22,788.37,100.0,0.0,0.0
2026-04-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Free State,1,1,0,0,150300.0,150300.0,736.47,736.47,100.0,0.0,0.0
2026-04-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Gauteng,4,4,0,0,541500.0,135375.0,2653.35,663.34,100.0,0.0,0.0
2026-04-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,KwaZulu-Natal,1,1,0,0,124000.0,124000.0,607.6,607.6,100.0,0.0,0.0
2026-04-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Limpopo,3,3,0,0,286400.0,95466.67,1403.36,467.79,100.0,0.0,0.0
2026-04-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Mpumalanga,4,4,0,0,593000.0,148250.0,2905.7,726.42,100.0,0.0,0.0
2026-04-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,North West,1,1,0,0,175900.0,175900.0,861.91,861.91,100.0,0.0,0.0
2026-04-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Western Cape,6,6,0,0,744200.0,124033.33,3646.58,607.76,100.0,0.0,0.0
2026-04-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Eastern Cape,3,3,0,0,150000.0,50000.0,238.0,79.33,100.0,0.0,0.0
2026-04-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Gauteng,6,6,0,0,350000.0,58333.33,555.34,92.56,100.0,0.0,0.0
2026-04-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,KwaZulu-Natal,5,5,0,0,350000.0,70000.0,555.34,111.07,100.0,0.0,0.0
2026-04-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,North West,1,1,0,0,25000.0,25000.0,39.67,39.67,100.0,0.0,0.0
2026-04-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Western Cape,7,7,0,0,375000.0,53571.43,595.0,85.0,100.0,0.0,0.0
2026-04-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Free State,2,2,0,0,411300.0,205650.0,1727.46,863.73,100.0,0.0,0.0
2026-04-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Gauteng,9,9,0,0,1999100.0,222122.22,8396.22,932.91,100.0,0.0,0.0
2026-04-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,KwaZulu-Natal,3,3,0,0,462100.0,154033.33,1940.82,646.94,100.0,0.0,0.0
2026-04-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Mpumalanga,1,1,0,0,87200.0,87200.0,366.24,366.24,100.0,0.0,0.0
2026-04-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,North West,4,4,0,0,800600.0,200150.0,3362.52,840.63,100.0,0.0,0.0
2026-04-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Western Cape,4,4,0,0,597000.0,149250.0,2507.4,626.85,100.0,0.0,0.0
2026-04-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Eastern Cape,1,1,0,0,224100.0,224100.0,784.35,784.35,100.0,0.0,0.0
2026-04-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Free State,3,3,0,0,638600.0,212866.67,2235.1,745.03,100.0,0.0,0.0
2026-04-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Gauteng,8,8,0,0,1266200.0,158275.0,4431.7,553.96,100.0,0.0,0.0
2026-04-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Mpumalanga,2,2,0,0,357100.0,178550.0,1249.85,624.92,100.0,0.0,0.0
2026-04-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Western Cape,4,4,0,0,570300.0,142575.0,1996.05,499.01,100.0,0.0,0.0
