month,partner_id,partner_name,product_id,product_name,product_type,province,premium_transactions,paid_transactions,failed_transactions,partial_transactions,total_premium_due,total_premium_collected,outstanding_premium,collection_rate_pct
2026-04-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Free State,10,10,0,0,6793.85,6793.85,0.0,100.0
2026-04-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Gauteng,93,88,2,3,56387.24,53746.14,2641.1,95.32
2026-04-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,KwaZulu-Natal,39,39,0,0,24081.54,24081.54,0.0,100.0
2026-04-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Limpopo,19,17,2,0,11568.41,10047.45,1520.96,86.85
2026-04-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Mpumalanga,18,17,1,0,10758.93,9991.59,767.34,92.87
2026-04-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,North West,17,15,2,0,8784.72,7527.38,1257.34,85.69
2026-04-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Western Cape,49,46,2,1,30512.3,28800.48,1711.82,94.39
2026-04-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Eastern Cape,21,19,1,1,2142.04,2072.62,69.42,96.76
2026-04-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Free State,7,7,0,0,793.34,793.34,0.0,100.0
2026-04-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Gauteng,67,62,4,1,6227.67,5850.84,376.83,93.95
2026-04-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,KwaZulu-Natal,39,36,3,0,4006.34,3609.67,396.67,90.1
2026-04-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Limpopo,17,16,1,0,1586.69,1467.69,119.0,92.5
2026-04-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Mpumalanga,13,12,0,1,1110.68,1100.76,9.92,99.11
2026-04-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,North West,17,17,0,0,1745.35,1745.35,0.0,100.0
2026-04-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Western Cape,41,35,3,3,3332.0,3054.32,277.68,91.67
2026-04-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Eastern Cape,11,11,0,0,8614.2,8614.2,0.0,100.0
2026-04-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Free State,9,8,1,0,6932.94,6033.3,899.64,87.02
2026-04-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Gauteng,70,64,6,0,56242.2,50419.74,5822.46,89.65
2026-04-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,KwaZulu-Natal,25,25,0,0,16353.54,16353.54,0.0,100.0
2026-04-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Limpopo,17,16,1,0,13011.18,12471.48,539.7,95.85
2026-04-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Mpumalanga,18,18,0,0,14290.5,14290.5,0.0,100.0
2026-04-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,North West,11,7,3,1,9858.66,6291.92,3566.74,63.82
2026-04-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Western Cape,38,35,3,0,30628.08,28650.3,1977.78,93.54
2026-04-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Eastern Cape,5,5,0,0,3337.25,3337.25,0.0,100.0
2026-04-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Free State,9,8,0,1,5880.0,5525.45,354.55,93.97
2026-04-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Gauteng,65,62,2,1,39175.5,37776.9,1398.6,96.43
2026-04-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,KwaZulu-Natal,23,23,0,0,11812.5,11812.5,0.0,100.0
2026-04-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Limpopo,11,9,1,1,6622.0,5750.85,871.15,86.84
2026-04-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Mpumalanga,11,10,1,0,6596.8,5972.75,624.05,90.54
2026-04-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,North West,9,9,0,0,5986.05,5986.05,0.0,100.0
2026-04-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Western Cape,39,36,2,1,18469.5,17547.43,922.07,95.01
2026-05-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Eastern Cape,18,17,1,0,3849.6,3499.2,350.4,90.9
2026-05-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Free State,4,3,1,0,689.28,579.36,109.92,84.05
2026-05-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Gauteng,82,77,4,1,18578.4,17563.32,1015.08,94.54
2026-05-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,KwaZulu-Natal,38,36,1,1,8710.08,8524.68,185.4,97.87
2026-05-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Limpopo,23,19,2,2,5565.6,4871.4,694.2,87.53
2026-05-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Mpumalanga,18,18,0,0,3560.16,3560.16,0.0,100.0
2026-05-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,North West,14,14,0,0,3159.36,3159.36,0.0,100.0
2026-05-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Western Cape,50,46,3,1,11514.24,10701.36,812.88,92.94
2026-05-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Eastern Cape,21,21,0,0,13483.14,13483.14,0.0,100.0
2026-05-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Free State,12,12,0,0,6913.62,6913.62,0.0,100.0
2026-05-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Gauteng,92,89,2,1,54661.06,53219.71,1441.35,97.36
2026-05-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,KwaZulu-Natal,55,51,3,1,32368.96,30555.77,1813.19,94.4
2026-05-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Limpopo,21,18,2,1,12455.8,11081.26,1374.54,88.96
2026-05-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Mpumalanga,10,10,0,0,6839.84,6839.84,0.0,100.0
2026-05-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,North West,17,16,1,0,8890.18,8401.62,488.56,94.5
2026-05-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Western Cape,45,40,5,0,25065.98,22597.76,2468.22,90.15
2026-05-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Eastern Cape,11,8,3,0,1112.5,845.5,267.0,76.0
2026-05-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Free State,17,16,0,1,1869.0,1780.0,89.0,95.24
2026-05-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Gauteng,74,69,4,1,8811.0,8210.25,600.75,93.18
2026-05-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,KwaZulu-Natal,33,30,3,0,3871.5,3515.5,356.0,90.8
2026-05-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Limpopo,15,15,0,0,1824.5,1824.5,0.0,100.0
2026-05-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Mpumalanga,20,19,1,0,2047.0,1958.0,89.0,95.65
2026-05-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,North West,11,10,1,0,1157.0,1112.5,44.5,96.15
2026-05-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Western Cape,46,45,0,1,5206.5,5117.5,89.0,98.29
2026-05-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Eastern Cape,15,14,1,0,1564.5,1452.75,111.75,92.86
2026-05-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Free State,15,12,3,0,1192.0,931.25,260.75,78.12
2026-05-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Gauteng,60,57,3,0,5438.5,5177.75,260.75,95.21
2026-05-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,KwaZulu-Natal,26,26,0,0,2160.5,2160.5,0.0,100.0
2026-05-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Limpopo,16,15,0,1,1601.75,1545.88,55.87,96.51
2026-05-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Mpumalanga,8,8,0,0,558.75,558.75,0.0,100.0
2026-05-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,North West,10,8,1,1,521.5,474.94,46.56,91.07
2026-05-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Western Cape,25,25,0,0,2607.5,2607.5,0.0,100.0
2026-05-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Eastern Cape,16,15,1,0,4909.85,4514.4,395.45,91.95
2026-05-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Free State,10,10,0,0,3342.35,3342.35,0.0,100.0
2026-05-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Gauteng,67,65,2,0,23070.3,22295.35,774.95,96.64
2026-05-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,KwaZulu-Natal,31,27,3,1,11996.6,10685.95,1310.65,89.07
2026-05-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Limpopo,16,15,1,0,6490.55,6135.25,355.3,94.53
2026-05-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Mpumalanga,7,7,0,0,2196.7,2196.7,0.0,100.0
2026-05-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,North West,13,12,0,1,4448.95,4179.73,269.22,93.95
2026-05-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Western Cape,44,41,3,0,14382.5,13137.3,1245.2,91.34
2026-05-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Eastern Cape,15,14,0,1,13328.7,13087.8,240.9,98.19
2026-05-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Free State,15,15,0,0,14704.14,14704.14,0.0,100.0
2026-05-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Gauteng,59,53,6,0,50367.9,46605.24,3762.66,92.53
2026-05-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,KwaZulu-Natal,25,22,2,1,21828.18,19315.23,2512.95,88.49
2026-05-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Limpopo,18,15,1,2,14361.6,13329.2,1032.4,92.81
2026-05-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Mpumalanga,19,18,1,0,15055.26,14290.98,764.28,94.92
2026-05-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,North West,13,11,1,1,12885.84,11834.63,1051.21,91.84
2026-05-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Western Cape,30,29,1,0,24208.14,22973.94,1234.2,94.9
2026-05-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Eastern Cape,18,16,1,1,10572.24,10172.64,399.6,96.22
2026-05-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Free State,10,9,0,1,6793.85,6557.43,236.42,96.52
2026-05-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Gauteng,93,87,4,2,56140.77,53824.79,2315.98,95.87
2026-05-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,KwaZulu-Natal,39,36,1,2,24081.54,22978.8,1102.74,95.42
2026-05-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Limpopo,18,17,0,1,10609.48,10468.97,140.51,98.68
2026-05-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Mpumalanga,17,16,1,0,10181.71,9213.47,968.24,90.49
2026-05-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,North West,15,13,1,1,7974.26,7564.5,409.76,94.86
2026-05-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Western Cape,48,46,1,1,29633.73,29182.93,450.8,98.48
2026-05-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Eastern Cape,20,18,2,0,2023.04,1864.37,158.67,92.16
2026-05-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Free State,7,7,0,0,793.34,793.34,0.0,100.0
2026-05-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Gauteng,67,60,5,2,6227.67,5662.42,565.25,90.92
2026-05-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,KwaZulu-Natal,39,32,7,0,4006.34,3332.0,674.34,83.17
2026-05-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Limpopo,14,14,0,0,1467.68,1467.68,0.0,100.0
2026-05-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Mpumalanga,13,12,1,0,1110.68,991.68,119.0,89.29
2026-05-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,North West,17,16,0,1,1745.35,1705.68,39.67,97.73
2026-05-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Western Cape,39,34,1,4,3213.0,3024.58,188.42,94.14
2026-05-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Eastern Cape,10,9,1,0,7491.54,6874.56,616.98,91.76
2026-05-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Free State,8,8,0,0,5938.8,5938.8,0.0,100.0
2026-05-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Gauteng,68,65,2,1,55222.86,53744.04,1478.82,97.32
2026-05-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,KwaZulu-Natal,25,22,2,1,16353.54,15227.94,1125.6,93.12
2026-05-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Limpopo,16,16,0,0,12195.96,12195.96,0.0,100.0
2026-05-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Mpumalanga,18,17,1,0,14290.5,13048.56,1241.94,91.31
2026-05-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,North West,11,10,1,0,9858.66,9183.72,674.94,93.15
2026-05-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Western Cape,36,32,3,1,28993.44,26050.29,2943.15,89.85
2026-05-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Eastern Cape,5,5,0,0,3337.25,3337.25,0.0,100.0
2026-05-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Free State,9,9,0,0,5880.0,5880.0,0.0,100.0
2026-05-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Gauteng,62,57,4,1,37084.25,34805.75,2278.5,93.86
2026-05-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,KwaZulu-Natal,23,17,5,1,11812.5,8913.98,2898.52,75.46
2026-05-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Limpopo,11,10,1,0,6622.0,5909.75,712.25,89.24
2026-05-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Mpumalanga,11,10,1,0,6596.8,5928.3,668.5,89.87
2026-05-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,North West,9,9,0,0,5986.05,5986.05,0.0,100.0
2026-05-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Western Cape,38,36,1,1,18170.6,17807.3,363.3,98.0
2026-06-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Eastern Cape,17,15,2,0,3499.2,3156.96,342.24,90.22
2026-06-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Free State,4,4,0,0,689.28,689.28,0.0,100.0
2026-06-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Gauteng,82,77,4,1,18507.84,17470.8,1037.04,94.4
2026-06-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,KwaZulu-Natal,38,35,3,0,8710.08,7891.68,818.4,90.6
2026-06-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Limpopo,23,23,0,0,5565.6,5565.6,0.0,100.0
2026-06-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Mpumalanga,17,16,1,0,3206.88,2934.24,272.64,91.5
2026-06-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,North West,14,13,1,0,3159.36,2993.76,165.6,94.76
2026-06-01,PART001,Ubuntu Credit,PRD001,Credit Life Basic,Credit Life,Western Cape,50,42,7,1,11514.24,9988.8,1525.44,86.75
2026-06-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Eastern Cape,21,20,1,0,13483.14,12600.26,882.88,93.45
2026-06-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Free State,12,11,1,0,6913.62,6521.16,392.46,94.32
2026-06-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Gauteng,91,80,8,3,54577.36,48732.15,5845.21,89.29
2026-06-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,KwaZulu-Natal,52,46,5,1,30839.42,27618.83,3220.59,89.56
2026-06-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Limpopo,21,19,0,2,12455.8,12050.94,404.86,96.75
2026-06-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Mpumalanga,10,10,0,0,6839.84,6839.84,0.0,100.0
2026-06-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,North West,17,17,0,0,8890.18,8890.18,0.0,100.0
2026-06-01,PART001,Ubuntu Credit,PRD002,Credit Life Plus,Credit Life,Western Cape,43,40,1,2,23900.38,22863.74,1036.64,95.66
2026-06-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Eastern Cape,11,11,0,0,1112.5,1112.5,0.0,100.0
2026-06-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Free State,15,14,0,1,1602.0,1579.75,22.25,98.61
2026-06-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Gauteng,72,61,8,3,8677.5,7631.75,1045.75,87.95
2026-06-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,KwaZulu-Natal,32,32,0,0,3693.5,3693.5,0.0,100.0
2026-06-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Limpopo,14,11,2,1,1691.0,1357.25,333.75,80.26
2026-06-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Mpumalanga,20,18,1,1,2047.0,1891.25,155.75,92.39
2026-06-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,North West,11,11,0,0,1157.0,1157.0,0.0,100.0
2026-06-01,PART002,Mzanzi Retail Fin.,PRD003,Retail funeral,Funeral,Western Cape,43,40,3,0,4939.5,4672.5,267.0,94.59
2026-06-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Eastern Cape,15,14,1,0,1564.5,1415.5,149.0,90.48
2026-06-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Free State,15,14,1,0,1192.0,1154.75,37.25,96.88
2026-06-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Gauteng,58,55,2,1,5177.75,4972.87,204.88,96.04
2026-06-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,KwaZulu-Natal,25,22,2,1,2123.25,1806.63,316.62,85.09
2026-06-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Limpopo,16,16,0,0,1601.75,1601.75,0.0,100.0
2026-06-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Mpumalanga,7,7,0,0,521.5,521.5,0.0,100.0
2026-06-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,North West,10,10,0,0,521.5,521.5,0.0,100.0
2026-06-01,PART002,Mzanzi Retail Fin.,PRD004,Family Funeral Plus,Funeral,Western Cape,24,21,3,0,2458.5,2086.0,372.5,84.85
2026-06-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Eastern Cape,16,16,0,0,4909.85,4909.85,0.0,100.0
2026-06-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Free State,10,9,1,0,3342.35,3131.15,211.2,93.68
2026-06-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Gauteng,67,60,5,2,23070.3,21311.67,1758.63,92.38
2026-06-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,KwaZulu-Natal,29,26,2,1,11152.9,10285.83,867.07,92.23
2026-06-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Limpopo,16,15,1,0,6490.55,5972.45,518.1,92.02
2026-06-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Mpumalanga,7,6,1,0,2196.7,1797.4,399.3,81.82
2026-06-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,North West,13,11,2,0,4448.95,3674.0,774.95,82.58
2026-06-01,PART003,Lighthouse Loans,PRD005,Loan Protection,Credit Life,Western Cape,43,41,1,1,14071.2,13670.94,400.26,97.16
2026-06-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Eastern Cape,15,13,0,2,13328.7,12858.12,470.58,96.47
2026-06-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Free State,14,14,0,0,13445.52,13445.52,0.0,100.0
2026-06-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Gauteng,59,53,2,4,50367.9,46465.98,3901.92,92.25
2026-06-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,KwaZulu-Natal,25,22,2,1,21828.18,19559.1,2269.08,89.6
2026-06-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Limpopo,18,18,0,0,14361.6,14361.6,0.0,100.0
2026-06-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Mpumalanga,18,18,0,0,14682.36,14682.36,0.0,100.0
2026-06-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,North West,13,12,1,0,12885.84,12229.14,656.7,94.9
2026-06-01,PART003,Lighthouse Loans,PRD006,Loan Protection Plus,Credit Life,Western Cape,29,27,2,0,23851.08,22295.46,1555.62,93.48
2026-06-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Eastern Cape,18,17,0,1,10572.24,10277.26,294.98,97.21
2026-06-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Free State,10,9,0,1,6793.85,6587.56,206.29,96.96
2026-06-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Gauteng,93,82,10,1,56140.77,50990.63,5150.14,90.83
2026-06-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,KwaZulu-Natal,39,37,2,0,24081.54,22581.65,1499.89,93.77
2026-06-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Limpopo,18,16,1,1,10609.48,10174.85,434.63,95.9
2026-06-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Mpumalanga,17,17,0,0,10181.71,10181.71,0.0,100.0
2026-06-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,North West,15,14,1,0,7974.26,7109.41,864.85,89.15
2026-06-01,PART004,Khula Bank,PRD007,Bank Credit Protect,Credit Life,Western Cape,48,43,4,1,29633.73,27339.55,2294.18,92.26
2026-06-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Eastern Cape,20,20,0,0,2023.04,2023.04,0.0,100.0
2026-06-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Free State,7,7,0,0,793.34,793.34,0.0,100.0
2026-06-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Gauteng,67,64,2,1,6227.67,5950.0,277.67,95.54
2026-06-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,KwaZulu-Natal,39,34,4,1,4006.34,3550.17,456.17,88.61
2026-06-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Limpopo,14,14,0,0,1467.68,1467.68,0.0,100.0
2026-06-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Mpumalanga,13,13,0,0,1110.68,1110.68,0.0,100.0
2026-06-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,North West,16,15,1,0,1586.68,1507.35,79.33,95.0
2026-06-01,PART004,Khula Bank,PRD008,Bank Funeral,Funeral,Western Cape,39,36,2,1,3213.0,2994.83,218.17,93.21
2026-06-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Eastern Cape,10,10,0,0,7491.54,7491.54,0.0,100.0
2026-06-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Free State,8,7,1,0,5938.8,5349.54,589.26,90.08
2026-06-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Gauteng,67,58,6,3,54234.18,49053.79,5180.39,90.45
2026-06-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,KwaZulu-Natal,24,23,1,0,15704.22,14500.08,1204.14,92.33
2026-06-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Limpopo,16,16,0,0,12195.96,12195.96,0.0,100.0
2026-06-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Mpumalanga,17,17,0,0,13759.62,13759.62,0.0,100.0
2026-06-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,North West,10,9,1,0,8914.08,7712.88,1201.2,86.52
2026-06-01,PART005,Nala Mobility Finance,PRD009,Vehicle Credit Protect,Credit Life,Western Cape,37,34,2,1,29683.08,27662.88,2020.2,93.19
2026-06-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Eastern Cape,5,5,0,0,3337.25,3337.25,0.0,100.0
2026-06-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Free State,9,8,0,1,5880.0,5502.53,377.47,93.58
2026-06-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Gauteng,63,60,2,1,37887.85,36568.79,1319.06,96.52
2026-06-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,KwaZulu-Natal,23,20,3,0,11812.5,10817.1,995.4,91.57
2026-06-01,PART005,Nala Mobility Finance,PRD010,Vehicle Disability Cover,Disability,Limpopo,11,11,0,0,6622.0,6622.0,0.0,100.0
